C(2.9933, 137.7606) = 1.0000
C(2.9933, 138.4405) = 1.0000
C(2.9933, 139.1205) = 1.0000
C(2.9933, 139.8005) = 1.0000
C(2.9933, 140.4804) = 1.0000
C(2.9933, 141.1604) = 1.0000
C(2.9933, 141.8404) = 1.0000
C(2.9933, 142.5203) = 1.0000
C(2.9933, 143.2003) = 1.0000
C(2.9933, 143.8803) = 1.0000
C(2.9933, 144.5602) = 1.0000
C(2.9933, 145.2402) = 1.0000
C(2.9933, 145.9202) = 1.0000
C(2.9933, 146.6002) = 1.0000
C(2.9933, 147.2801) = 1.0000
C(2.9933, 147.9601) = 1.0000
C(2.9933, 148.6401) = 1.0000
C(2.9933, 149.3200) = 1.0000
C(2.9933, 150.0000) = 1.0000
C(3.9866, 48.6846) = 1.0000
C(3.9866, 49.3646) = 1.0000
C(3.9866, 50.0445) = 1.0000
C(3.9866, 50.7245) = 1.0000
C(3.9866, 51.4045) = 1.0000
C(3.9866, 52.0844) = 1.0000
C(3.9866, 52.7644) = 1.0000
C(3.9866, 53.4444) = 1.0000
C(3.9866, 54.1244) = 1.0000
C(3.9866, 54.8043) = 1.0000
C(3.9866, 55.4843) = 1.0000
C(3.9866, 56.1643) = 1.0000
C(3.9866, 56.8442) = 1.0000
C(3.9866, 57.5242) = 1.0000
C(3.9866, 58.2042) = 1.0000
C(3.9866, 58.8841) = 1.0000
C(3.9866, 59.5641) = 1.0000
C(3.9866, 60.2441) = 1.0000
C(3.9866, 60.9240) = 1.0000
C(3.9866, 61.6040) = 1.0000
C(3.9866, 62.2840) = 1.0000
C(3.9866, 62.9640) = 1.0000
C(3.9866, 63.6439) = 1.0000
C(3.9866, 64.3239) = 1.0000
C(3.9866, 65.0039) = 1.0000
C(3.9866, 65.6838) = 1.0000
C(3.9866, 66.3638) = 1.0000
C(3.9866, 67.0438) = 1.0000
C(3.9866, 67.7237) = 1.0000
C(3.9866, 68.4037) = 1.0000
C(3.9866, 69.0837) = 1.0000
C(3.9866, 69.7636) = 1.0000
C(3.9866, 70.4436) = 1.0000
C(3.9866, 71.1236) = 1.0000
C(3.9866, 71.8036) = 1.0000
